"content_length","spelling_errors_ratio","numberOfLinks","non_markup_alphanum_characters","linkwordscore","image_ratio","html_ratio","frameTagRatio","avglinksize","is_news_1","is_news_.","news_front_page_0","news_front_page_.","news_front_page_1","hasDomainLink_0","hasDomainLink_1","alchemy_category_business","alchemy_category_recreation","alchemy_category_health","alchemy_category_sports","alchemy_category_.","alchemy_category_arts_entertainment","alchemy_category_science_technology","alchemy_category_gaming","alchemy_category_culture_politics","alchemy_category_computer_internet","alchemy_category_law_crime","alchemy_category_religion","alchemy_category_weather","alchemy_category_unknown","lengthyLinkDomain_1","lengthyLinkDomain_0","dummy"
0.000207,0.125,0.022818,0.016725,0.24,0,0.265794356,0.043373,0.005144,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.094084,0.104575,0.058847,0.032536,0.31,0.009304,0.239885423,0.059656,0.005894,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.097917,0.079832,0.031625,0.024631,0.23,0.009205,0.243573949,0.051376,0.005898,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.005284,0.015873,0.007006,0.014374,0,0.010569,0.27525796,0.006135,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.012019,0.017544,0.043235,0.015133,0.51,0.012148,0.219719074,0.09228,0.007938,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.067558,0.082267,0.028022,0.020928,0.2,0.009359,0.256812347,0.062027,0.004876,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.03067,0.1,0.014812,0.006324,0.3,0.010187,0.272660959,0.071895,0.004399,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.11605,0.080437,0.058447,0.093435,0.1,0.009572,0.212576386,0.02193,0.00515,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.064346,0.123412,0.008207,0.018966,0.08,0.009048,0.30324932,0.063939,0.004367,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.000311,0.454545,0.197958,0.085953,0.37,0,0.156259182,0.008291,0.00654,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.00974,0.1125,0.045436,0.0171,0.26,0.015967,0.204120444,0.024096,0.003989,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.000207,0.333333,0.007406,0.002563,0.38,0,0.293413537,0.106742,0.005332,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.045073,0.091413,0.011009,0.014946,0.13,0.008957,0.308361148,0.074176,0.005689,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.000207,0,0.041433,0.024039,0.36,0,0.165698367,0.07155,0.009183,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.256243,0.06125,0.032026,0.053007,0.17,0.008754,0.297919382,0.027875,0.007593,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.061134,0.07,0.074059,0.072305,0.19,0.009229,0.220852605,0.012608,0.013023,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.030049,0.094862,0.009608,0.006535,0.16,0.00918,0.27833654,0.092527,0.003107,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.174904,0.097611,0.057446,0.044183,0.25,0.009023,0.193628065,0.043716,0.007357,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.102269,0.097669,0.050841,0.103529,0.08,0.009014,0.283678573,0.043373,0.005091,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.158844,0.141958,0.022618,0.042082,0.13,0.008822,0.272423013,0.059459,0.007607,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.020309,0.081395,0.056845,0.014263,0.48,0.011662,0.203096619,0.067538,0.005222,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.009636,0.105263,0.027222,0.026333,0.07,0.017601,0.219928072,0.050536,0.001775,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.101026,0.091793,0.059047,0.080331,0.24,0.009588,0.242159547,0.045485,0.011438,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.000829,0.076923,0.026421,0.013614,0.29,0,0.203072002,0.042553,0.005951,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.05129,0.121495,0.035829,0.021851,0.19,0.009743,0.209941687,0.045134,0.00397,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.164957,0.114605,0.052042,0.043361,0.21,0.009256,0.224855894,0.031698,0.007744,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.034193,0.05919,0.02562,0.010012,0.31,0.009797,0.214679782,0.092081,0.004156,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.009325,0.043956,0.008407,0.001337,0.55,0.013278,0.149569106,0.109859,0.005298,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.087038,0.056988,0.03803,0.025035,0.33,0.009256,0.180800172,0.037757,0.007698,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.001243,0.142857,0.003803,0.000736,0.62,0,0.296320029,0.126866,0.008589,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.00228,0,0.035829,0.027401,0.46,0,0.283378112,0.06366,0.016944,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.009844,0.164384,0.007206,0.004756,0.17,0.011757,0.254196302,0.0721,0.003581,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.000829,0.166667,0.015813,0.000991,0.76,0,0.3232455,0.037657,0.006543,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.001347,0.076923,0.001201,0.00025,0.63,0,0.40153593,0.068966,0.00669,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.106932,0.093886,0.048639,0.201292,0.04,0.011021,0.198431419,0.009053,0.004309,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.003419,0.142857,0.014211,0.013114,0.09,0.021283,0.163731099,0.022459,0.00249,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.011812,0.07438,0.043034,0.007617,0.6,0.010758,0.243452985,0.06357,0.006446,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.014714,0.161074,0.027222,0.009262,0.36,0.009763,0.223782553,0.037445,0.003869,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.028494,0.082474,0.017814,0.007098,0.39,0.010024,0.237547051,0.063745,0.006887,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.072324,0.0625,0.039832,0.011464,0.2,0.011104,0.161484114,0.031474,0.001715,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.000207,0.333333,0.009608,0.002342,0.3,0,0.204244763,0.036585,0.002923,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.029013,0.03913,0.014211,0.001385,0.76,0.008904,0.207137601,0.091575,0.005936,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.018547,0.089286,0.017214,0.007598,0.23,0.009637,0.176758462,0.025316,0.003079,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.000207,0.25,0.017814,0.002366,0.62,0,0.247088997,0.151869,0.005875,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.151383,0.130467,0.233587,0.157921,0.12,0.012363,0.156340659,0.024199,0.002952,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0.082375,0.103348,0.01281,0.023727,0.06,0.009003,0.220283637,0.028526,0.004657,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.027147,0.105485,0.022818,0.008387,0.35,0.009788,0.192988332,0.055932,0.005729,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.072013,0.080952,0.003002,0.014902,0.05,0.008802,0.256724978,0.135802,0.006145,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.099161,0.102439,0.026621,0.041986,0.08,0.009194,0.247124947,0.021488,0.00632,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0.049943,0.128079,0.038831,0.007497,0.49,0.009115,0.182573606,0.027422,0.005086,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0.07709,0.083458,0.026021,0.028718,0.14,0.009248,0.222131576,0.046948,0.005043,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.004352,0.075908,0.02482,0.003193,0.58,0.013456,0.262126654,0.10219,0.004467,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.07336,0.052482,0.070657,0.016485,0.52,0.009531,0.192495036,0.052586,0.006212,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.674749,0.087869,0.007006,0.139157,0.01,0.008748,0.332052133,0.007752,0.004618,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.127966,0.094406,0.019015,0.025578,0.22,0.008895,0.270311912,0.172481,0.008684,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.157082,0.072105,0.032426,0.03872,0.23,0.00893,0.250005843,0.102343,0.008764,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.033572,0.047794,0.008006,0.00804,0.11,0.009042,0.284941439,0.037815,0.004077,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.052015,0.130612,0.033627,0.026694,0.23,0.009014,0.242411345,0.060734,0.00619,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.070148,0.10989,0.010809,0.015566,0.18,0.0088,0.339015898,0.059259,0.010949,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.015853,0.101852,0.007406,0.001188,0.47,0.013615,0.158097149,0.027304,0.013381,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.10486,0.119718,0.058447,0.045184,0.21,0.009342,0.20919919,0.037812,0.005824,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.082789,0.109375,0.053042,0.046189,0.09,0.009746,0.1703167,0.042798,0.002833,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.047767,0.079012,0.016013,0.00831,0.15,0.009286,0.222963534,0.081448,0.002534,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.031396,0.05042,0.069255,0.015383,0.43,0.012346,0.179769142,0.035398,0.004353,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.042483,0.128767,0.085468,0.071257,0.13,0.012292,0.189237843,0.008818,0.007,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.020309,0.077844,0.054844,0.021303,0.33,0.011911,0.2517092,0.030799,0.005069,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.004352,0.043478,0.007206,0.004602,0.17,0.01508,0.257841938,0.060897,0.003489,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.029116,0.101504,0.011809,0.022029,0.07,0.00907,0.273937205,0.069409,0.003528,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.028702,0.060606,0.019015,0.012118,0.3,0.00905,0.230114451,0.063636,0.007119,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.000207,0.142857,0.01201,0.025256,0.24,0,0.328542345,0.038627,0.015922,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.014092,0.165468,0.046637,0.009781,0.8,0.010441,0.246609479,0.056013,0.060566,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.017097,0.121795,0.052042,0.026367,0.24,0.012429,0.188154861,0.034061,0.010365,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.000829,0.166667,0.197758,0.024299,0.54,0,0.146635306,0.015639,0.004094,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.067558,0.125637,0.02522,0.027896,0.17,0.008862,0.25486254,0.062635,0.005778,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0.095431,0.11188,0.017214,0.024352,0.18,0.008857,0.278944968,0.077348,0.007467,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.013781,0.0625,0.008607,0.007843,0.1,0.010675,0.236168927,0.059829,0.002234,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0.015024,0.09589,0.023819,0.007641,0.29,0.01152,0.219746121,0.084437,0.003306,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.048389,0.059278,0.006405,0.012868,0.06,0.009222,0.308370849,0.05914,0.003739,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.022899,0.051282,0.07446,0.010132,0.49,0.012153,0.191674048,0.031922,0.003527,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.046316,0.094118,0.033227,0.00604,0.6,0.010617,0.221262498,0.064246,0.005199,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.041136,0.101266,0.010809,0.007781,0.1,0.009226,0.268705414,0.079422,0.002314,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.017615,0.070866,4e-04,0.001909,0.05,0.008746,0.433809524,0.153846,0.00551,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.000207,0.125,0.02442,0.016773,0.27,0,0.271531846,0.041958,0.005623,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.070459,0.094281,0.018415,0.014782,0.23,0.00884,0.262851367,0.031802,0.005599,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.000829,0.079137,0.003603,0.000741,0.47,0,0.235118134,0.168421,0.004495,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.055227,0.100604,0.17494,0.297646,0.08,0.009177,0.193899439,0.002092,0.009053,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.09512,0.077751,0.014011,0.0205,0.12,0.008938,0.268792832,0.079452,0.005176,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.000207,0.2,0.013411,0.027853,0.08,0,0.155695741,0.025445,0.003565,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.000207,0.2,0.034628,0.046968,0.12,0,0.225425187,0.02807,0.005708,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.086416,0.121083,0.048239,0.024794,0.29,0.008926,0.203530103,0.094862,0.004865,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.11118,0.088486,0.044035,0.092969,0.1,0.009057,0.268853041,0.025641,0.008134,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.13066,0.101386,0.024219,0.030074,0.2,0.009072,0.277248426,0.114583,0.008415,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.004041,0.093023,0.071457,0.02188,0.33,0.042937,0.191492289,0.028238,0.005534,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.011398,0.086957,0.004003,5e-06,1,0.010092,0.29984901,0.120879,0.000131,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.006839,0.094595,0.020416,0.005607,0.46,0.011552,0.232819231,0.071739,0.006037,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.008911,0.070588,0.023819,0.007843,0.37,0.01173,0.227492236,0.086882,0.004939,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.006424,0.151515,0.003002,0.001356,0.6,0.008911,0.277762644,0.186992,0.0191,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.027873,0.064,0.030825,0.019168,0.32,0.01118,0.235305175,0.047872,0.006833,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.017822,0.170213,0.009408,0.005924,0.14,0.011662,0.189134304,0.058394,0.00262,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.033157,0.028169,0.034828,0.001895,0.81,0.012134,0.122599599,0.00641,0.003624,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.024764,0.087336,0.019015,0.01232,0.16,0.010848,0.245046879,0.096115,0.003987,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.04528,0.113253,0.005004,0.009704,0.09,0.008892,0.308002231,0.054645,0.004518,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.012019,0.088496,0.032026,0.000976,0.9,0.023081,0.118320611,0.004372,0.006289,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.022174,0.066986,0.028022,0.017307,0.3,0.011356,0.23036727,0.040691,0.007666,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.057507,0.087866,0.041233,0.026843,0.27,0.009111,0.274348777,0.059406,0.007597,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.00228,0.129032,0.080665,0.009214,0.59,0.023907,0.148627039,0.021218,0.005052,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.000207,0.166667,6e-04,0.000279,0.25,0,0.378469302,0.269231,0.002755,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.022692,0.078049,0.011809,0.006925,0.19,0.009916,0.253442609,0.072464,0.003156,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.055642,0.080178,0.070456,0.033811,0.25,0.010321,0.196189958,0.04717,0.005212,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.063517,0.120833,0.02462,0.011738,0.3,0.009415,0.256957506,0.013605,0.016082,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.124132,0.115146,0.029223,0.030416,0.17,0.008821,0.294702299,0.06867,0.005301,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.013781,0.070312,0.027622,0.005126,0.58,0.010651,0.21717925,0.017131,0.006056,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.284323,0.013972,0.007406,0.029733,0.04,0.009333,0.11284861,0.00681,0.00232,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.055435,0.099548,0.032826,0.013162,0.43,0.009385,0.240759068,0.0976,0.008229,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.069526,0.118859,0.039832,0.016884,0.36,0.009184,0.200831144,0.070099,0.006159,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.01834,0.107784,0.028022,0.005439,0.61,0.009251,0.251660692,0.079002,0.007471,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.038027,0.069264,0.033627,0.026319,0.22,0.010225,0.240104589,0.03208,0.005917,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.01575,0.072848,0.042034,0.005525,0.64,0.011137,0.176187613,0.052402,0.006265,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.097606,0.099429,0.016013,0.024525,0.14,0.008854,0.280710897,0.078652,0.006218,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.069526,0.110333,0.129303,0.078364,0.21,0.010981,0.18110778,0.019147,0.005741,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.018444,0.059259,0.029624,0.008579,0,0.023324,0.160731949,0.054273,2e-05,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.058129,0.091451,0.050641,0.018745,0.42,0.009098,0.197798165,0.070866,0.00617,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.020412,0.049383,0.067454,0.002804,0.77,0.017248,0.13818812,0.029412,0.003191,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.062895,0.114583,0.021817,0.015994,0.34,0.009241,0.254976635,0.106667,0.011049,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.008497,0.131579,0.036429,0.013931,0.2,0.01294,0.16155856,0.027915,0.001922,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.078127,0.120664,0.016813,0.018528,0.11,0.009225,0.245290112,0.073009,0.004358,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0.084862,0.089802,0.035228,0.032185,0.19,0.009533,0.219720718,0.011876,0.007051,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.020205,0.051813,0.070056,0.007603,0.71,0.009186,0.194465372,0.035191,0.006156,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.007046,0.125,0.027622,0.003967,0.86,0.009357,0.121792465,0.009479,0.00658,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.237281,0.087283,0.004404,0.044789,0,0.008807,0.254237288,0.015723,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.004559,0.021739,0.043635,0.00213,0.82,0.018634,0.219783007,0.026798,0.005745,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.00114,0.416667,0.096277,0.031392,0.54,0.231778,0.183905102,0.032997,0.007762,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.102684,0.101657,0.02522,0.024828,0.22,0.009331,0.24546093,0.070644,0.007237,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.104549,0.10426,0.03703,0.023481,0.28,0.009227,0.239562469,0.047742,0.006723,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.027355,0.129555,0.015012,0.007535,0.33,0.009478,0.303815714,0.156499,0.00683,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.045073,0.364377,0.003403,0.021183,0.02,0.008788,0.358958357,0.100719,0.003444,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.045902,0.083591,0.06225,0.01395,0.5,0.009442,0.220215688,0.053782,0.005568,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.014403,0.081481,0.018215,0.005246,0.69,0.010124,0.338888372,0.051515,0.013186,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.065175,0.098921,0.038231,0.016913,0.27,0.008927,0.241899242,0.033167,0.003923,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.408662,0.114473,0.047838,0.071781,0.16,0.008836,0.274865133,0.022312,0.007825,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.019791,0.089947,0.005805,0.002962,0.13,0.009636,0.285430778,0.07947,0.0019,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.000622,0.111111,0.003203,0.000745,0.58,0,0.277614858,0.171875,0.008264,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.006839,0.121622,0.1255,0.049406,0.38,0.028338,0.167163781,0.030931,0.006807,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0.008082,0.1875,0.018415,0.002582,0.64,0.01237,0.224316655,0.073171,0.005999,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.025697,0.063492,0.026621,0.004208,0.6,0.009062,0.225585125,0.039886,0.005777,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.007875,0.059701,0.036629,0.001024,0.85,0.016217,0.206994633,0.094955,0.004242,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.071081,0.076803,0.033026,0.058042,0.09,0.010015,0.204424363,0.019076,0.0043,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.000725,0.571429,0.134508,0.026333,0.3,1,0.103995806,0.004598,0.002182,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
